input	base	family	operator	expected	actual	class_match	location	location_match	location_primary	lean_agree	replay_ok	total_bytes	policy_bytes	payload_bytes	hs_check_ns	lean_wall_ns
fixtures/mutants/A--undeclared-leaf-0.sexp	A	undeclared-leaves	undeclared-leaf	reject-R1	reject-R1	true	arg:3	true	true	true	-	4062	1352	2710	48170	4201276
fixtures/mutants/A--undeclared-leaf-1.sexp	A	undeclared-leaves	undeclared-leaf	reject-R1	reject-R1	true	arg:3	true	true	true	-	4062	1352	2710	128603	3058306
fixtures/mutants/A--hidden-rule-0.sexp	A	hidden-policy-extension	hidden-rule	reject-R1	reject-R1	true	arg:3	true	true	true	-	4054	1352	2702	47361	3598765
fixtures/mutants/A--hidden-contrary-0.sexp	A	hidden-policy-extension	hidden-contrary	reject-R12	reject-R12	true	policy	true	true	true	-	4252	1514	2738	44481	3729628
fixtures/mutants/A--wrong-subst-domain-0.sexp	A	wrong-formulas	wrong-subst-domain	reject-R3	reject-R3	true	arg:0	true	true	true	-	4054	1352	2702	101771	3995542
fixtures/mutants/A--wrong-premise-0.sexp	A	wrong-formulas	wrong-premise	reject-R4	reject-R4	true	arg:3	true	true	true	-	4050	1352	2698	116192	4226147
fixtures/mutants/A--open-obligation-0.sexp	A	open-obligations	open-obligation	reject-R5	reject-R5	true	arg:3	true	true	true	-	4024	1352	2672	132112	3806109
fixtures/mutants/A--hole-obligation-0.sexp	A	open-obligations	hole-obligation	reject-IncompleteArgument	reject-IncompleteArgument	true	arg:0	true	true	true	-	4038	1352	2686	130552	3989802
fixtures/mutants/A--wrong-discharge-0.sexp	A	open-obligations	wrong-discharge	reject-R6	reject-R6	true	arg:0	true	true	true	-	4050	1352	2698	151713	3993583
fixtures/mutants/A--trusted-assurance-0.sexp	A	certificate-tampering	trusted-assurance	reject-R7	reject-R7	true	arg:0	true	true	true	-	4053	1352	2701	89512	3362571
fixtures/mutants/A--bad-attack-position-0.sexp	A	bad-attack-targets	bad-attack-position	reject-R10	reject-R10	true	attack:2	true	true	true	-	4050	1352	2698	162693	3775578
fixtures/mutants/A--bad-attack-position-1.sexp	A	bad-attack-targets	bad-attack-position	reject-R10	reject-R10	true	attack:0	true	true	true	-	4060	1352	2708	138933	3782819
fixtures/mutants/A--unlicensed-attack-0.sexp	A	bad-attack-targets	unlicensed-attack	reject-R11	reject-R11	true	attack:4	true	true	true	-	4064	1352	2712	71681	3597145
fixtures/mutants/A--drop-covering-attack-0.sexp	A	bad-attack-targets	drop-covering-attack	reject-MissingConflict	reject-MissingConflict	true	conflict:3-0	true	true	true	-	4036	1352	2684	64431	3002245
fixtures/mutants/A--group-conflict-0.sexp	A	data-integrity	group-conflict	reject-R9	reject-R9	true	group:mut_g	true	true	true	-	4088	1352	2736	18340	3259899
fixtures/mutants/A--retract-rule-0.sexp	A	localization	retract-rule	reject-R1	reject-R1	true	arg:0	true	true	true	-	3590	892	2698	32420	3746478
fixtures/mutants/A--twin-support-defect-0.sexp	A	localization	twin-support-defect	reject-R4	reject-R4	true	arg:0	true	true	true	-	4050	1352	2698	46501	3179578
fixtures/mutants/A--cross-stage-defect-0.sexp	A	localization	cross-stage-defect	reject-R4	reject-R4	true	arg:0	true	true	true	-	4035	1352	2683	41471	3651696
fixtures/mutants/A--undeclared-pred-0.sexp	A	signature	undeclared-pred	reject-R2	reject-R2	true	policy	true	true	true	-	4062	1352	2710	81532	3710267
fixtures/mutants/A--wrong-pred-arity-0.sexp	A	signature	wrong-pred-arity	reject-R2	reject-R2	true	policy	true	true	true	-	4042	1352	2690	72472	3555634
fixtures/mutants/A--wrong-arg-sort-0.sexp	A	signature	wrong-arg-sort	reject-R2	reject-R2	true	policy	true	true	true	-	4003	1352	2651	26900	3746598
fixtures/mutants/A--wrong-arg-sort-1.sexp	A	signature	wrong-arg-sort	reject-R2	reject-R2	true	policy	true	true	true	-	4097	1352	2745	87272	3814100
fixtures/mutants/A--undeclared-con-0.sexp	A	signature	undeclared-con	reject-R2	reject-R2	true	policy	true	true	true	-	4062	1352	2710	31120	3382461
fixtures/mutants/A--wrong-theta-sort-0.sexp	A	signature	wrong-theta-sort	reject-R2	reject-R2	true	policy	true	true	true	-	4054	1352	2702	37681	3576045
fixtures/mutants/A--out-of-scope-var-0.sexp	A	hidden-policy-extension	out-of-scope-var	reject-R12	reject-R12	true	policy	true	true	true	-	4065	1367	2698	42041	3447762
fixtures/mutants/A--sigma-duplicate-sort-0.sexp	A	signature	sigma-duplicate-sort	reject-R2	reject-R2	true	policy	true	true	true	-	4076	1352	2724	7400	3412041
fixtures/mutants/A--sigma-shadow-base-0.sexp	A	signature	sigma-shadow-base	reject-R2	reject-R2	true	policy	true	true	true	-	4054	1352	2702	8570	3048525
fixtures/mutants/A--sigma-duplicate-con-0.sexp	A	signature	sigma-duplicate-con	reject-R2	reject-R2	true	policy	true	true	true	-	4108	1352	2756	7390	3266090
fixtures/mutants/A--sigma-duplicate-pred-0.sexp	A	signature	sigma-duplicate-pred	reject-R2	reject-R2	true	policy	true	true	true	-	4104	1352	2752	15890	3778859
fixtures/mutants/A--sigma-con-undeclared-sort-0.sexp	A	signature	sigma-con-undeclared-sort	reject-R2	reject-R2	true	policy	true	true	true	-	4097	1352	2745	7260	3584656
fixtures/mutants/A--sigma-pred-undeclared-sort-0.sexp	A	signature	sigma-pred-undeclared-sort	reject-R2	reject-R2	true	policy	true	true	true	-	4099	1352	2747	15370	3261059
fixtures/mutants/A--duplicate-backend-0.sexp	A	certificate-tampering	duplicate-backend	reject-R13	reject-R13	true	replay	true	true	true	-	4065	1352	2713	7220	3534264
fixtures/mutants/A--unknown-backend-0.sexp	A	certificate-tampering	unknown-backend	reject-R13	reject-R13	true	replay	true	true	true	-	4074	1352	2722	8000	3603946
fixtures/mutants/malformed/A--codec-sigma-junk-0.sexp	A	codec-corruption	codec-sigma-junk	codec-reject	codec-fail	true	-	-	-	true	-	4061	1352	2709	170	3543154
fixtures/mutants/malformed/A--codec-sigma-order-0.sexp	A	codec-corruption	codec-sigma-order	codec-reject	codec-fail	true	-	-	-	true	-	4050	1352	2698	210	3431152
fixtures/mutants/malformed/A--codec-junk-section-0.sexp	A	codec-corruption	codec-junk-section	codec-reject	codec-fail	true	-	-	-	true	-	4061	1352	2709	200	3372151
fixtures/mutants/malformed/A--codec-core-version-0.sexp	A	codec-corruption	codec-core-version	codec-reject	codec-fail	true	-	-	-	true	-	4050	1352	2698	230	3454043
fixtures/mutants/malformed/A--codec-replay-order-0.sexp	A	codec-corruption	codec-replay-order	codec-reject	codec-fail	true	-	-	-	true	-	4050	1352	2698	170	3220088
fixtures/mutants/malformed/A--codec-theory-mismatch-0.sexp	A	codec-corruption	codec-theory-mismatch	codec-reject	codec-fail	true	-	-	-	true	-	4065	1352	2713	210	3039985
fixtures/mutants/malformed/A--codec-dangling-attack-0.sexp	A	codec-corruption	codec-dangling-attack	codec-reject	codec-fail	true	-	-	-	true	-	4059	1352	2707	191	3441422
fixtures/mutants/malformed/A--codec-truncate-0.sexp	A	codec-corruption	codec-truncate	codec-reject	codec-fail	true	-	-	-	true	-	4049	0	4049	180	3428752
fixtures/mutants/B--undeclared-leaf-0.sexp	B	undeclared-leaves	undeclared-leaf	reject-R1	reject-R1	true	arg:0	true	true	true	-	3946	1352	2594	42661	3235919
fixtures/mutants/B--undeclared-leaf-1.sexp	B	undeclared-leaves	undeclared-leaf	reject-R1	reject-R1	true	arg:1	true	true	true	-	3946	1352	2594	49721	3862140
fixtures/mutants/B--hidden-rule-0.sexp	B	hidden-policy-extension	hidden-rule	reject-R1	reject-R1	true	arg:1	true	true	true	-	3940	1352	2588	47171	3220779
fixtures/mutants/B--hidden-contrary-0.sexp	B	hidden-policy-extension	hidden-contrary	reject-R12	reject-R12	true	policy	true	true	true	-	4138	1514	2624	40441	3450133
fixtures/mutants/B--wrong-subst-domain-0.sexp	B	wrong-formulas	wrong-subst-domain	reject-R3	reject-R3	true	arg:0	true	true	true	-	3940	1352	2588	43680	3715167
fixtures/mutants/B--wrong-premise-0.sexp	B	wrong-formulas	wrong-premise	reject-R4	reject-R4	true	arg:1	true	true	true	-	3936	1352	2584	47050	3649736
fixtures/mutants/B--open-obligation-0.sexp	B	open-obligations	open-obligation	reject-R5	reject-R5	true	arg:1	true	true	true	-	3908	1352	2556	49821	3659907
fixtures/mutants/B--hole-obligation-0.sexp	B	open-obligations	hole-obligation	reject-IncompleteArgument	reject-IncompleteArgument	true	arg:1	true	true	true	-	3922	1352	2570	132012	3649046
fixtures/mutants/B--wrong-discharge-0.sexp	B	open-obligations	wrong-discharge	reject-R6	reject-R6	true	arg:1	true	true	true	-	3936	1352	2584	49821	3690937
fixtures/mutants/B--trusted-assurance-0.sexp	B	certificate-tampering	trusted-assurance	reject-R7	reject-R7	true	arg:1	true	true	true	-	3939	1352	2587	53751	3716977
fixtures/mutants/B--unlicensed-attack-0.sexp	B	bad-attack-targets	unlicensed-attack	reject-R11	reject-R11	true	attack:2	true	true	true	-	3950	1352	2598	66431	3533614
fixtures/mutants/B--drop-covering-attack-0.sexp	B	bad-attack-targets	drop-covering-attack	reject-MissingConflict	reject-MissingConflict	true	conflict:1-0	true	true	true	-	3922	1352	2570	61631	3323190
fixtures/mutants/B--group-conflict-0.sexp	B	data-integrity	group-conflict	reject-R9	reject-R9	true	group:mut_g	true	true	true	-	3978	1352	2626	8040	3746317
fixtures/mutants/B--retract-rule-0.sexp	B	localization	retract-rule	reject-R1	reject-R1	true	arg:0	true	true	true	-	3476	892	2584	33471	3553605
fixtures/mutants/B--twin-support-defect-0.sexp	B	localization	twin-support-defect	reject-R4	reject-R4	true	arg:0	true	true	true	-	3936	1352	2584	43090	3103336
fixtures/mutants/B--undeclared-pred-0.sexp	B	signature	undeclared-pred	reject-R2	reject-R2	true	policy	true	true	true	-	3948	1352	2596	37331	3809120
fixtures/mutants/B--wrong-pred-arity-0.sexp	B	signature	wrong-pred-arity	reject-R2	reject-R2	true	policy	true	true	true	-	3918	1352	2566	29400	3400412
fixtures/mutants/B--wrong-arg-sort-0.sexp	B	signature	wrong-arg-sort	reject-R2	reject-R2	true	policy	true	true	true	-	3977	1352	2625	77492	3786679
fixtures/mutants/B--wrong-arg-sort-1.sexp	B	signature	wrong-arg-sort	reject-R2	reject-R2	true	policy	true	true	true	-	3939	1352	2587	30451	3646456
fixtures/mutants/B--undeclared-con-0.sexp	B	signature	undeclared-con	reject-R2	reject-R2	true	policy	true	true	true	-	3943	1352	2591	29781	3406811
fixtures/mutants/B--wrong-theta-sort-0.sexp	B	signature	wrong-theta-sort	reject-R2	reject-R2	true	policy	true	true	true	-	3977	1352	2625	38531	3435023
fixtures/mutants/B--out-of-scope-var-0.sexp	B	hidden-policy-extension	out-of-scope-var	reject-R12	reject-R12	true	policy	true	true	true	-	3951	1367	2584	39780	3096006
fixtures/mutants/B--duplicate-backend-0.sexp	B	certificate-tampering	duplicate-backend	reject-R13	reject-R13	true	replay	true	true	true	-	3951	1352	2599	7620	3255969
fixtures/mutants/B--unknown-backend-0.sexp	B	certificate-tampering	unknown-backend	reject-R13	reject-R13	true	replay	true	true	true	-	3960	1352	2608	8371	3900490
fixtures/mutants/malformed/B--codec-junk-section-0.sexp	B	codec-corruption	codec-junk-section	codec-reject	codec-fail	true	-	-	-	true	-	3947	1352	2595	210	3132147
fixtures/mutants/malformed/B--codec-core-version-0.sexp	B	codec-corruption	codec-core-version	codec-reject	codec-fail	true	-	-	-	true	-	3936	1352	2584	180	3445953
fixtures/mutants/malformed/B--codec-replay-order-0.sexp	B	codec-corruption	codec-replay-order	codec-reject	codec-fail	true	-	-	-	true	-	3936	1352	2584	670	3655246
fixtures/mutants/malformed/B--codec-theory-mismatch-0.sexp	B	codec-corruption	codec-theory-mismatch	codec-reject	codec-fail	true	-	-	-	true	-	3951	1352	2599	250	3474734
fixtures/mutants/malformed/B--codec-dangling-attack-0.sexp	B	codec-corruption	codec-dangling-attack	codec-reject	codec-fail	true	-	-	-	true	-	3945	1352	2593	180	3348381
fixtures/mutants/malformed/B--codec-truncate-0.sexp	B	codec-corruption	codec-truncate	codec-reject	codec-fail	true	-	-	-	true	-	3935	0	3935	210	3783699
fixtures/mutants/E1--undeclared-leaf-0.sexp	E1	undeclared-leaves	undeclared-leaf	reject-R1	reject-R1	true	arg:0	true	true	true	-	3399	1352	2047	37510	3386211
fixtures/mutants/E1--undeclared-leaf-1.sexp	E1	undeclared-leaves	undeclared-leaf	reject-R1	reject-R1	true	arg:0	true	true	true	-	3399	1352	2047	41350	3497763
fixtures/mutants/E1--hidden-rule-0.sexp	E1	hidden-policy-extension	hidden-rule	reject-R1	reject-R1	true	arg:0	true	true	true	-	3381	1352	2029	42061	3399371
fixtures/mutants/E1--hidden-contrary-0.sexp	E1	hidden-policy-extension	hidden-contrary	reject-R12	reject-R12	true	policy	true	true	true	-	3589	1514	2075	40800	3423182
fixtures/mutants/E1--wrong-subst-domain-0.sexp	E1	wrong-formulas	wrong-subst-domain	reject-R3	reject-R3	true	arg:0	true	true	true	-	3391	1352	2039	36461	3431523
fixtures/mutants/E1--wrong-premise-0.sexp	E1	wrong-formulas	wrong-premise	reject-R4	reject-R4	true	arg:0	true	true	true	-	3387	1352	2035	36421	3415052
fixtures/mutants/E1--open-obligation-0.sexp	E1	open-obligations	open-obligation	reject-R5	reject-R5	true	arg:0	true	true	true	-	3361	1352	2009	45631	3558205
fixtures/mutants/E1--hole-obligation-0.sexp	E1	open-obligations	hole-obligation	reject-IncompleteArgument	reject-IncompleteArgument	true	arg:0	true	true	true	-	3375	1352	2023	39531	3445542
fixtures/mutants/E1--wrong-discharge-0.sexp	E1	open-obligations	wrong-discharge	reject-R6	reject-R6	true	arg:0	true	true	true	-	3387	1352	2035	42681	3787559
fixtures/mutants/E1--trusted-assurance-0.sexp	E1	certificate-tampering	trusted-assurance	reject-R7	reject-R7	true	arg:0	true	true	true	-	3390	1352	2038	39400	3552145
fixtures/mutants/E1--unlicensed-attack-0.sexp	E1	bad-attack-targets	unlicensed-attack	reject-R11	reject-R11	true	attack:0	true	true	true	-	3411	1352	2059	45411	3327700
fixtures/mutants/E1--group-conflict-0.sexp	E1	data-integrity	group-conflict	reject-R9	reject-R9	true	group:mut_g	true	true	true	-	3425	1352	2073	7331	3637826
fixtures/mutants/E1--retract-rule-0.sexp	E1	localization	retract-rule	reject-R1	reject-R1	true	arg:0	true	true	true	-	2927	892	2035	26350	3194589
fixtures/mutants/E1--undeclared-pred-0.sexp	E1	signature	undeclared-pred	reject-R2	reject-R2	true	policy	true	true	true	-	3399	1352	2047	30631	3936012
fixtures/mutants/E1--wrong-pred-arity-0.sexp	E1	signature	wrong-pred-arity	reject-R2	reject-R2	true	policy	true	true	true	-	3375	1352	2023	27961	3363271
fixtures/mutants/E1--wrong-arg-sort-0.sexp	E1	signature	wrong-arg-sort	reject-R2	reject-R2	true	policy	true	true	true	-	3384	1352	2032	29041	3303250
fixtures/mutants/E1--wrong-arg-sort-1.sexp	E1	signature	wrong-arg-sort	reject-R2	reject-R2	true	policy	true	true	true	-	3391	1352	2039	31700	3689536
fixtures/mutants/E1--undeclared-con-0.sexp	E1	signature	undeclared-con	reject-R2	reject-R2	true	policy	true	true	true	-	3404	1352	2052	76011	3395922
fixtures/mutants/E1--wrong-theta-sort-0.sexp	E1	signature	wrong-theta-sort	reject-R2	reject-R2	true	policy	true	true	true	-	3434	1352	2082	37621	3245990
fixtures/mutants/E1--out-of-scope-var-0.sexp	E1	hidden-policy-extension	out-of-scope-var	reject-R12	reject-R12	true	policy	true	true	true	-	3402	1367	2035	36330	3094846
fixtures/mutants/E1--duplicate-backend-0.sexp	E1	certificate-tampering	duplicate-backend	reject-R13	reject-R13	true	replay	true	true	true	-	3402	1352	2050	7140	3938081
fixtures/mutants/E1--unknown-backend-0.sexp	E1	certificate-tampering	unknown-backend	reject-R13	reject-R13	true	replay	true	true	true	-	3411	1352	2059	7760	3390241
fixtures/mutants/malformed/E1--codec-junk-section-0.sexp	E1	codec-corruption	codec-junk-section	codec-reject	codec-fail	true	-	-	-	true	-	3398	1352	2046	200	3297160
fixtures/mutants/malformed/E1--codec-core-version-0.sexp	E1	codec-corruption	codec-core-version	codec-reject	codec-fail	true	-	-	-	true	-	3387	1352	2035	180	3603205
fixtures/mutants/malformed/E1--codec-replay-order-0.sexp	E1	codec-corruption	codec-replay-order	codec-reject	codec-fail	true	-	-	-	true	-	3387	1352	2035	520	3285400
fixtures/mutants/malformed/E1--codec-theory-mismatch-0.sexp	E1	codec-corruption	codec-theory-mismatch	codec-reject	codec-fail	true	-	-	-	true	-	3402	1352	2050	230	3602765
fixtures/mutants/malformed/E1--codec-truncate-0.sexp	E1	codec-corruption	codec-truncate	codec-reject	codec-fail	true	-	-	-	true	-	3386	0	3386	250	3393612
fixtures/mutants/E2--hidden-contrary-0.sexp	E2	hidden-policy-extension	hidden-contrary	reject-R12	reject-R12	true	policy	true	true	true	-	3273	1514	1759	36061	3673997
fixtures/mutants/E2--group-conflict-0.sexp	E2	data-integrity	group-conflict	reject-R9	reject-R9	true	group:mut_g	true	true	true	-	3109	1352	1757	6840	3227748
fixtures/mutants/E2--undeclared-pred-0.sexp	E2	signature	undeclared-pred	reject-R2	reject-R2	true	policy	true	true	true	-	3083	1352	1731	71162	3696337
fixtures/mutants/E2--wrong-pred-arity-0.sexp	E2	signature	wrong-pred-arity	reject-R2	reject-R2	true	policy	true	true	true	-	3059	1352	1707	29150	3892421
fixtures/mutants/E2--wrong-arg-sort-0.sexp	E2	signature	wrong-arg-sort	reject-R2	reject-R2	true	policy	true	true	true	-	3118	1352	1766	28800	3310810
fixtures/mutants/E2--wrong-arg-sort-1.sexp	E2	signature	wrong-arg-sort	reject-R2	reject-R2	true	policy	true	true	true	-	3118	1352	1766	32101	4620074
fixtures/mutants/E2--undeclared-con-0.sexp	E2	signature	undeclared-con	reject-R2	reject-R2	true	policy	true	true	true	-	3084	1352	1732	28041	3201258
fixtures/mutants/E2--out-of-scope-var-0.sexp	E2	hidden-policy-extension	out-of-scope-var	reject-R12	reject-R12	true	policy	true	true	true	-	3086	1367	1719	34551	3605095
fixtures/mutants/E2--duplicate-backend-0.sexp	E2	certificate-tampering	duplicate-backend	reject-R13	reject-R13	true	replay	true	true	true	-	3086	1352	1734	7711	3552105
fixtures/mutants/E2--unknown-backend-0.sexp	E2	certificate-tampering	unknown-backend	reject-R13	reject-R13	true	replay	true	true	true	-	3095	1352	1743	7930	3023825
fixtures/mutants/malformed/E2--codec-junk-section-0.sexp	E2	codec-corruption	codec-junk-section	codec-reject	codec-fail	true	-	-	-	true	-	3082	1352	1730	180	3131367
fixtures/mutants/malformed/E2--codec-core-version-0.sexp	E2	codec-corruption	codec-core-version	codec-reject	codec-fail	true	-	-	-	true	-	3071	1352	1719	200	3439292
fixtures/mutants/malformed/E2--codec-replay-order-0.sexp	E2	codec-corruption	codec-replay-order	codec-reject	codec-fail	true	-	-	-	true	-	3071	1352	1719	250	3355951
fixtures/mutants/malformed/E2--codec-theory-mismatch-0.sexp	E2	codec-corruption	codec-theory-mismatch	codec-reject	codec-fail	true	-	-	-	true	-	3086	1352	1734	200	3355831
fixtures/mutants/malformed/E2--codec-truncate-0.sexp	E2	codec-corruption	codec-truncate	codec-reject	codec-fail	true	-	-	-	true	-	3070	0	3070	190	3663997
fixtures/mutants/E3--undeclared-leaf-0.sexp	E3	undeclared-leaves	undeclared-leaf	reject-R1	reject-R1	true	arg:1	true	true	true	-	5311	1352	3959	64311	3679116
fixtures/mutants/E3--undeclared-leaf-1.sexp	E3	undeclared-leaves	undeclared-leaf	reject-R1	reject-R1	true	arg:0	true	true	true	-	5311	1352	3959	59851	3185647
fixtures/mutants/E3--hidden-rule-0.sexp	E3	hidden-policy-extension	hidden-rule	reject-R1	reject-R1	true	arg:5	true	true	true	-	5304	1352	3952	70701	3263699
fixtures/mutants/E3--hidden-contrary-0.sexp	E3	hidden-policy-extension	hidden-contrary	reject-R12	reject-R12	true	policy	true	true	true	-	5502	1514	3988	75171	3223819
fixtures/mutants/E3--wrong-subst-domain-0.sexp	E3	wrong-formulas	wrong-subst-domain	reject-R3	reject-R3	true	arg:4	true	true	true	-	5304	1352	3952	84152	3665817
fixtures/mutants/E3--wrong-premise-0.sexp	E3	wrong-formulas	wrong-premise	reject-R4	reject-R4	true	arg:5	true	true	true	-	5299	1352	3947	74422	3451353
fixtures/mutants/E3--open-obligation-0.sexp	E3	open-obligations	open-obligation	reject-R5	reject-R5	true	arg:5	true	true	true	-	5272	1352	3920	81491	3813829
fixtures/mutants/E3--hole-obligation-0.sexp	E3	open-obligations	hole-obligation	reject-IncompleteArgument	reject-IncompleteArgument	true	arg:0	true	true	true	-	5287	1352	3935	61071	3501804
fixtures/mutants/E3--wrong-discharge-0.sexp	E3	open-obligations	wrong-discharge	reject-R6	reject-R6	true	arg:0	true	true	true	-	5300	1352	3948	61921	3412492
fixtures/mutants/E3--trusted-assurance-0.sexp	E3	certificate-tampering	trusted-assurance	reject-R7	reject-R7	true	arg:1	true	true	true	-	5303	1352	3951	66751	3758468
fixtures/mutants/E3--bad-attack-position-0.sexp	E3	bad-attack-targets	bad-attack-position	reject-R10	reject-R10	true	attack:1	true	true	true	-	5285	1352	3933	80041	3288230
fixtures/mutants/E3--bad-attack-position-1.sexp	E3	bad-attack-targets	bad-attack-position	reject-R10	reject-R10	true	attack:2	true	true	true	-	5301	1352	3949	116862	4270218
fixtures/mutants/E3--unlicensed-attack-0.sexp	E3	bad-attack-targets	unlicensed-attack	reject-R11	reject-R11	true	attack:4	true	true	true	-	5316	1352	3964	141173	3679847
fixtures/mutants/E3--drop-covering-attack-0.sexp	E3	bad-attack-targets	drop-covering-attack	reject-MissingConflict	reject-MissingConflict	true	conflict:4-5	true	true	true	-	5283	1352	3931	132192	3576294
fixtures/mutants/E3--group-conflict-0.sexp	E3	data-integrity	group-conflict	reject-R9	reject-R9	true	group:mut_g	true	true	true	-	5340	1352	3988	22830	3905340
fixtures/mutants/E3--retract-rule-0.sexp	E3	localization	retract-rule	reject-R1	reject-R1	true	arg:0	true	true	true	-	4840	892	3948	42731	3239869
fixtures/mutants/E3--twin-support-defect-0.sexp	E3	localization	twin-support-defect	reject-R4	reject-R4	true	arg:0	true	true	true	-	5300	1352	3948	55921	3454353
fixtures/mutants/E3--cross-stage-defect-0.sexp	E3	localization	cross-stage-defect	reject-R4	reject-R4	true	arg:4	true	true	true	-	5285	1352	3933	87561	4054633
fixtures/mutants/E3--undeclared-pred-0.sexp	E3	signature	undeclared-pred	reject-R2	reject-R2	true	policy	true	true	true	-	5312	1352	3960	45230	3611865
fixtures/mutants/E3--wrong-pred-arity-0.sexp	E3	signature	wrong-pred-arity	reject-R2	reject-R2	true	policy	true	true	true	-	5288	1352	3936	32481	3818849
fixtures/mutants/E3--wrong-arg-sort-0.sexp	E3	signature	wrong-arg-sort	reject-R2	reject-R2	true	policy	true	true	true	-	5249	1352	3897	31471	3343950
fixtures/mutants/E3--wrong-arg-sort-1.sexp	E3	signature	wrong-arg-sort	reject-R2	reject-R2	true	policy	true	true	true	-	5351	1352	3999	35890	3308220
fixtures/mutants/E3--undeclared-con-0.sexp	E3	signature	undeclared-con	reject-R2	reject-R2	true	policy	true	true	true	-	5310	1352	3958	36471	3901251
fixtures/mutants/E3--wrong-theta-sort-0.sexp	E3	signature	wrong-theta-sort	reject-R2	reject-R2	true	policy	true	true	true	-	5302	1352	3950	49241	3512474
fixtures/mutants/E3--out-of-scope-var-0.sexp	E3	hidden-policy-extension	out-of-scope-var	reject-R12	reject-R12	true	policy	true	true	true	-	5315	1367	3948	57111	3466562
fixtures/mutants/E3--duplicate-backend-0.sexp	E3	certificate-tampering	duplicate-backend	reject-R13	reject-R13	true	replay	true	true	true	-	5315	1352	3963	7850	3502654
fixtures/mutants/E3--unknown-backend-0.sexp	E3	certificate-tampering	unknown-backend	reject-R13	reject-R13	true	replay	true	true	true	-	5324	1352	3972	8180	3499493
fixtures/mutants/malformed/E3--codec-junk-section-0.sexp	E3	codec-corruption	codec-junk-section	codec-reject	codec-fail	true	-	-	-	true	-	5311	1352	3959	560	3416202
fixtures/mutants/malformed/E3--codec-core-version-0.sexp	E3	codec-corruption	codec-core-version	codec-reject	codec-fail	true	-	-	-	true	-	5300	1352	3948	190	3597615
fixtures/mutants/malformed/E3--codec-replay-order-0.sexp	E3	codec-corruption	codec-replay-order	codec-reject	codec-fail	true	-	-	-	true	-	5300	1352	3948	470	3683976
fixtures/mutants/malformed/E3--codec-theory-mismatch-0.sexp	E3	codec-corruption	codec-theory-mismatch	codec-reject	codec-fail	true	-	-	-	true	-	5315	1352	3963	190	3534544
fixtures/mutants/malformed/E3--codec-dangling-attack-0.sexp	E3	codec-corruption	codec-dangling-attack	codec-reject	codec-fail	true	-	-	-	true	-	5308	1352	3956	610	3400062
fixtures/mutants/malformed/E3--codec-truncate-0.sexp	E3	codec-corruption	codec-truncate	codec-reject	codec-fail	true	-	-	-	true	-	5299	0	5299	190	3698607
fixtures/mutants/E4--undeclared-leaf-0.sexp	E4	undeclared-leaves	undeclared-leaf	reject-R1	reject-R1	true	arg:4	true	true	true	-	7135	2216	4919	96662	3899421
fixtures/mutants/E4--undeclared-leaf-1.sexp	E4	undeclared-leaves	undeclared-leaf	reject-R1	reject-R1	true	arg:0	true	true	true	-	7137	2216	4921	213364	3750279
fixtures/mutants/E4--hidden-rule-0.sexp	E4	hidden-policy-extension	hidden-rule	reject-R1	reject-R1	true	arg:8	true	true	true	-	7120	2216	4904	99322	3542264
fixtures/mutants/E4--hidden-contrary-0.sexp	E4	hidden-policy-extension	hidden-contrary	reject-R12	reject-R12	true	policy	true	true	true	-	7328	2378	4950	80421	3818409
fixtures/mutants/E4--wrong-subst-domain-0.sexp	E4	wrong-formulas	wrong-subst-domain	reject-R3	reject-R3	true	arg:3	true	true	true	-	7130	2216	4914	95082	3420902
fixtures/mutants/E4--wrong-premise-0.sexp	E4	wrong-formulas	wrong-premise	reject-R4	reject-R4	true	arg:3	true	true	true	-	7126	2216	4910	223384	3974792
fixtures/mutants/E4--open-obligation-0.sexp	E4	open-obligations	open-obligation	reject-R5	reject-R5	true	arg:0	true	true	true	-	7099	2216	4883	84242	3677436
fixtures/mutants/E4--hole-obligation-0.sexp	E4	open-obligations	hole-obligation	reject-IncompleteArgument	reject-IncompleteArgument	true	arg:7	true	true	true	-	7110	2216	4894	104791	3790958
fixtures/mutants/E4--wrong-discharge-0.sexp	E4	open-obligations	wrong-discharge	reject-R6	reject-R6	true	arg:6	true	true	true	-	7126	2216	4910	96952	3395342
fixtures/mutants/E4--trusted-assurance-0.sexp	E4	certificate-tampering	trusted-assurance	reject-R7	reject-R7	true	arg:0	true	true	true	-	7129	2216	4913	84412	3931641
fixtures/mutants/E4--bad-attack-position-0.sexp	E4	bad-attack-targets	bad-attack-position	reject-R10	reject-R10	true	attack:0	true	true	true	-	7127	2216	4911	106452	3447852
fixtures/mutants/E4--bad-attack-position-1.sexp	E4	bad-attack-targets	bad-attack-position	reject-R10	reject-R10	true	attack:4	true	true	true	-	7136	2216	4920	168743	3667137
fixtures/mutants/E4--unlicensed-attack-0.sexp	E4	bad-attack-targets	unlicensed-attack	reject-R11	reject-R11	true	attack:7	true	true	true	-	7142	2216	4926	168624	3314670
fixtures/mutants/E4--drop-covering-attack-0.sexp	E4	bad-attack-targets	drop-covering-attack	reject-MissingConflict	reject-MissingConflict	true	conflict:5-4	true	true	true	-	7098	2216	4882	187214	3863560
fixtures/mutants/E4--group-conflict-0.sexp	E4	data-integrity	group-conflict	reject-R9	reject-R9	true	group:mut_g	true	true	true	-	7166	2216	4950	24871	3840300
